index,Casco ID,Makelaarsnaam,Plaats,Provincie,Postcode,Huisnr.,Contactpersoon,Emailadres,Branche,KA,Datum akkoord,Maand akkoord,Zelf aangemeld?,Bron,Accountmanager Auto-fill,Gekoppeld door,KA gekoppeld,Aanbod online,Huislijn uitgesloten,Uitbehandeld RB, Agent Pages status,Akkoord AV,RB contactmoment,Linkje gevraagd?,Linkjes actief,Datum link online,Link vermelding,Link bestemming,OPMERKINGEN
2100,51733,De Konink Vastgoed,Amsterdam,Noord-Holland,1069CE,23,Henny,info@dekonink.nl,Onafhankelijk,Realworks,26-6-2018,jun.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2101,61907,Wessel Makelaardij *,Leeuwarden,Friesland,8916HH,29,Wessel,info@wesselmakelaardij.nl,Onafhankelijk,Realworks,26-6-2018,jun.-2018,Nee,Sales,JP,JP,x,Nee,,,,,,,,,,,
2102,50016,Makelaardij Excellent *,Assen,Drenthe,9407PA,16,Luuk Wallinga,info@makelaardijexcellent.nl,Onafhankelijk,Realworks,26-6-2018,jun.-2018,Nee,Sales,Philip,JP,x,Nee,,,,,,,,,,,
2103,49390,Huis Makelaardij,Exloo,Drenthe,7875AB,59,Nienke Hölscher,info@makelaarhuis.nl,NVM,Realworks,26-6-2018,jun.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2104,61829,The Perfect House,Amsterdam,Noord-Holland,1016EE,329,Jasper Holleboom,info@theperfecthouse.nl,Onafhankelijk,Pararius Office,27-6-2018,jun.-2018,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2105,49799,Breur Makelaardij,Maarn,Utrecht,3951BD,41a,Niek Breur,info@breurmakelaardij.nl,VastgoedPRo,Skarabee,27-6-2018,jun.-2018,Nee,Sales,Jelle,Jelle,✓,Ja gedeeltelijk,Nee,Ja nog niet compleet,Aangemeld,,,,,,,,
2106,51993,Vonk Makelaars,Arnhem,Gelderland,6841HN,25,Danielle Blom,info@vonkmakelaars.nl,NVM,Realworks,27-6-2018,jun.-2018,Nee,Sales,Philip,Jelle,✓,Ja gedeeltelijk,Ja,Ja nog niet compleet,Verstuurd,,,Ja,Ja DvD,11-7,https://www.vonkmakelaars.nl/,https://www.pararius.nl/koopwoningen/arnhem,
2107,49966,Blaak Makelaardij Wijchen,Wijchen,Gelderland,6603CW,nan,Mike van der Ven,makelaardij@blaak.nl,NVM,Realworks,27-6-2018,jun.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2108,61930,MSK Groep *,Maassluis,Zuid-Holland,3143BB,nan,Ron,makelaardij@mskgroep.nl,Onafhankelijk,Realworks,27-6-2018,jun.-2018,Nee,Sales,JP,JP,x,Nee,,,,,,,,,,,
2109,49141,Reinders Regio Makelaars,Dieren,Gelderland,6951BM,1a,Lola Reinders,info@reindersregiomakelaars.nl,NVM,Realworks,27-6-2018,jun.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2110,61985,Parkstad Vastgoed,Klimmen,Limburg,6343BX,17,Linda Bouman,info@parkstadvastgoed.nl,NVM,Goes&Roos,28-6-2018,jun.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Ja,Ja DvD,11-7-2018,http://www.parkstadvastgoed.nl/,http://www.pararius.nl/,
2111,55455,Simone Dijkman Makelaardij,Westzaan,Noord-Holland,1551RW,nan,Simone Dijkman,info@simonedijkman.nl,NVM,Goes&Roos,28-6-2018,jun.-2018,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Ja,Ja PM,23-11-2018,http://www.simonedijkman.nl/,https://www.pararius.nl/makelaars/westzaan/simone-dijkman-makelaardij,
2112,52281,Emmastaete *,Rozenburg (zh),Zuid-Holland,3181AT,23,Remie,info@emmastaete.nl,Onafhankelijk,Realworks,28-6-2018,jun.-2018,Nee,Sales,JP,JP,x,Nee,,,,,,,,,,,
2113,53457,Van Huis tot Huis Makelaars,Arnhem,Gelderland,6814CA,1e,Jan Willem van der Meer,janwillem@vanhuistothuismakelaars.nl,NVM,Realworks,28-6-2018,jun.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2114,49657,Best Intermediair Groep,Best,Noord-Brabant,5682BA,nan,Joyce,info@best-intermediair.com,VBO,Realworks,28-6-2018,jun.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2115,61812,Sweenen,Laren (nh),Noord-Holland,1251BJ,11,Carlijn,info@sweenen.nl,Onafhankelijk,Pararius Office,29-6-2018,jun.-2018,Nee,Sales,JP,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2116,50820,Kracht Makelaars,Meerssen,Limburg,6231CL,16,Raymond Aarts,info@krachtmakelaars.nl,Onafhankelijk,Pararius Office,29-6-2018,jun.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2117,55585,Spaarne Makelaars,Haarlem,Noord-Holland,2011HA,25,Kim Holst,info@spaarnemakelaars.nl,NVM,Goes&Roos,29-6-2018,jun.-2018,Nee,Sales,JP,Jelle,x,Nee,Nee,Ja nog niet actief,,,,,,,,,
2118,52778,Boekenrode Makelaars & Taxateurs,Groningen,Groningen,9711BB,19,Tom,info@boekenrode.nl,NVM,Realworks,29-6-2018,jun.-2018,Nee,Sales,JP,Jelle,✓,Ja geen aanbod,,,,,,,,,,,
2119,61555,Internetmakelaars Westland,Naaldwijk,Zuid-Holland,2671JS,nan,Felix,westland@internetmakelaars.nl,NVM,Goes&Roos,4-7-2018,jul.-2018,Nee,Sales,JP,JP,✓,Nee,,,,,,,,,,,
2120,61996,De Huizenbemiddelaar Liemers,Giesbeek,Gelderland,6987CD,nan,Harold,liemers@dehuizenbemiddelaar.nl,VBO,Direct,4-7-2018,jul.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2121,50102,AgriTeam MidNed Ede,Ede (GLD),Groningen,6716AA,17h,,ede@agriteam.nl,VastgoedPRo,Venum,4-7-2018,jul.-2018,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2122,61936,Jongbloed Makelaars,Den Haag,Zuid-Holland,2514HH,75,Maurits Jongbloed,info@jongbloed-makelaars.nl,NVM,Realworks,4-7-2018,jul.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2123,53523,KKM Makelaars,Hoeven,Noord-Brabant,4741AM,69,Jeanne Zandbergen-Kapitein,info@kkm-makelaars.nl,NVM,Realworks,4-7-2018,jul.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,Ja NB,03-08-2018,https://www.kkm-makelaars.nl/,https://www.pararius.nl/makelaars/hoeven/kkm-makelaars,
2124,56411,Orange Wonen,Wormerveer,Noord-Holland,1521JJ,235,,info@orangewonen.nl,Onafhankelijk,Pararius Office,5-7-2018,jul.-2018,Nee,Koppeling,JP,Dave,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2125,55498,Makelaardij Peter Otten,Bovensmilde,Drenthe,9421PD,183,Peter Otten,info@makelaardijpeterotten.nl,NVM,Goes&Roos,9-7-2018,jul.-2018,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2126,62012,Tripartie Makelaardij,Woudenberg,Utrecht,3931PX,58,Bert,bert@tripartie.nl,Onafhankelijk,Venum,10-7-2018,jul.-2018,Nee,Koppeling,Jelle,Dave,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2127,62019,H2 Makelaars Amstelveen,Amstelveen,Noord-Holland,1186DS,1 A7,Emmelien,info@h2makelaars.nl,VBO,Goes&Roos,10-7-2018,jul.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2128,55588,Van Heteren & Actief Makelaars,Arnhem,Gelderland,6831EA,30,Aron Gerritsen,info@vhamakelaars.nl,NVM,Yes-Co,16-7-2018,jul.-2018,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2129,62033,Dubach Makelaardij,Eindhoven,Noord-Brabant,5615SJ,16,Mike Dubach,info@dubachmakelaardij.nl,VastgoedPRo,Pyber,17-7-2018,jul.-2018,Ja,Koppeling,Jelle,Dave,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,Ja,,,,,,,
2130,62035,MVM,Maastricht,Limburg,6211ND,nan,,info@mvm-service.nl,Onafhankelijk,Pararius Office,18-7-2018,jul.-2018,Nee,Koppeling,Jelle,Dave,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2131,55694,Van Beek Makelaardij,Zwolle,Overijssel,8011GG,10,Chris van Beek,info@vanbeekmakelaardij.nl,NVM,Goes&Roos,18-7-2018,jul.-2018,Nee,Sales,Philip,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2132,50463,Dapper & van Aalst Makelaardij,Alkmaar,Noord-Holland,1817DC,32 A,Pascal van Aalst,Pascal@dapper-vanaalst.nl,NVM,Realworks,18-7-2018,jul.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Nee,,,,,
2133,56128,Hevesta,Amsterdam,Noord-Holland,1083HE,60,Hans Festen,info@hevesta.nl,Onafhankelijk,Anders,21-7-2018,jul.-2018,Ja,Koppeling,JP,Dave,IAV,IAV,,,,Ja,,,,,,,
2134,54012,Dekkers de Groot Makelaardij,Den Haag,Zuid-Holland,2581AN,110A,Lizette de Groot,info@dekkersdegroot.nl,NVM,Realworks,23-7-2018,jul.-2018,Ja,Sales,JP,JP,✓,Ja gedeeltelijk,,,Aangemeld,Ja,,,,,,,
2135,62062,Mijn Woonmakelaar,Raamsdonksveer,Noord-Brabant,3065WC,100,Gerard Rekkers,info@mijnwoonmakelaar.nl,VBO,Venum,25-7-2018,jul.-2018,Ja,Koppeling,Jelle,Dave,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,Ja,,,,,,,
2136,52890,DL Housing Services,Heemstede,Noord-Holland,2102BR,14,Lucien van Emmerik,info@dlhousingservice.nl,Onafhankelijk,Pararius Office,25-7-2018,jul.-2018,Nee,Koppeling,JP,Dave,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Nee,,,,,
2137,62060,Lamper & van Vliet Woningmakelaars Ridderkerk,Ridderkerk,Zuid-Holland,2982AH,47,Francela Molenaar,info@lvmakelaars.nl,NVM,Realworks,25-7-2018,jul.-2018,Ja,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,Ja,,Ja,Ja DvD,28-8-2018,https://www.lvmakelaars.nl/,https://www.pararius.nl/,
2138,62061,Lamper & van Vliet Woningmakelaars Hardinxveld Giessendam,Hardinxveld Giessendam,Zuid-Holland,3371BL,40,Francela Molenaar,info@lvmakelaars.nl,NVM,Realworks,25-7-2018,jul.-2018,Ja,Sales,Jelle,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,Ja,,,,,,,
2139,48958,WitteWoning Makelaars Maastricht,Maastricht,Limburg,6224JB,89A,,maastricht@wittewoningmakelaars.nl,Onafhankelijk,Pararius Office,31-7-2018,jul.-2018,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2140,61626,WitteWoning Makelaars Tilburg Reeshof,Tilburg,Noord-Brabant,5018CX,nan,,tilburgreeshof@wittewoningmakelaars.nl        ,Onafhankelijk,Pararius Office,31-7-2018,jul.-2018,Nee,Koppeling,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2141,49554,WitteWoning Makelaars Zutphen,Zutphen,Gelderland,7201CA,nan,,zutphen@wittewoningmakelaars.nl        ,Onafhankelijk,Pararius Office,31-7-2018,jul.-2018,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2142,48869,WitteWoning Makelaars Apeldoorn,Apeldoorn,Gelderland,7314JB,45,Peter Velthoen,apeldoorn@wittewoningmakelaars.nl,Onafhankelijk,Pararius Office,31-7-2018,jul.-2018,Nee,Koppeling,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2143,62018,Engel & Völkers Amsterdam Zuidas,Amsterdam,Noord-Holland,1082MT,687,Karlijn Ramondt,amsterdamzuidas@engelvoelkers.com,VastgoedPRo,Realworks,01-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2144,62017,Engel & Völkers Heemstede,Heemstede,Noord-Holland,2106CN,nan,Karlijn Ramondt,kennemerland@engelvoelkers.com,VastgoedPRo,Realworks,01-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2145,55434,Makelaar Bert,Amsterdam,Noord-Holland,1076BV,10,Kim,info@makelaarbert.nl,NVM,Realworks,01-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja gedeeltelijk,Nee,,Aangemeld,,,,,,,,
2146,49530,Leuk! Makelaars,Gorinchem,Zuid-Holland,4201MC,nan,Jolanda Notebaart,info@leuk-makelaars.nl,NVM,Realworks,01-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2147,62066,Hoomly,Maastricht,Limburg,6227CL,nan,Dhr Brüggemann,info@hoomly.nl,Onafhankelijk,Realworks,01-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja DvD,9-8-2018,https://hoomly.nl/,https://www.pararius.nl/,
2148,49219,Huijgen Makelaardij,Barendrecht,Zuid-Holland,2991CS,55-A,Shirley,info@huijgenmakelaardij.nl,NVM,Skarabee,02-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja gedeeltelijk,,,Aangemeld,,,,,,,,
2149,61968,RE/MAX Invest Makelaardij,Eindhoven,Noord-Brabant,5652AL,nan,Mahmut Aydemir,investmakelaardij@remax.nl,VBO,Venum,02-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2150,54556,Q-Bus Makelaars Uitgeest,Uitgeest,Noord-Holland,1911EG,nan,Ton Martens,uitgeest@q-vastgoed.nl,NVM,Realworks,02-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2151,55962,Q-Bus Makelaars Bergen,Bergen (nh),Noord-Holland,1861GD,39,Ton Martens,bergen@q-vastgoed.nl,NVM,Realworks,02-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2152,49636,De Linde Makelaars,Wolvega,Friesland,8471JC,57,Annemieke,info@delindemakelaars.nl,VastgoedPRo,Realworks,02-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2153,62064,H.U.N Makelaar,Utrecht,Utrecht,3581ET,nan,Dirk van den Dool,info@hunmakelaar.nl,Onafhankelijk,Realworks,02-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,x,Nee,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2154,62010,Beleef Wonen met Jacqueline,Wierden,Overijssel,7641AN,nan,Jacqueline,jacqueline@beleefwonen.nl,VastgoedPRo,Realworks,02-08-2018,aug.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2155,56270,Huiszelfverkoop.nl,Tegelen,Limburg,5951PK,nan,Selma,info@huiszelfverkoop.nl,Onafhankelijk,Direct,04-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,IAV,IAV,,,,,,,,,,,
2156,62079,Mooijekind Vleut Heemstede,Heemstede,Noord-Holland,2106AM,159,Bas van Amerongen,heemstede@mooijekindvleut.nl,NVM,Realworks,04-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2157,53094,Mooijekind Vleut Haarlem,Haarlem,Noord-Holland,2011GX,124,Bas van Amerongen,Haarlem@mooijekindvleut.nl,NVM,Realworks,04-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2158,62078,Mooijekind Vleut Haarlemmermeer,Hoofddorp,Noord-Holland,2011GX,nan,Bas van Amerongen,hoofddorp@mooijekindvleut.nl,NVM,Realworks,04-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2159,61867,GroeneRaedt Makelaars & Rentmeesters,Woudenberg,Utrecht,3931RC,nan,Christiaan van Beusekom,Christiaan@groeneraedt.nl,Onafhankelijk,Realworks,04-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
2160,49287,Veenema Makelaardij,Vught,Noord-Brabant,5261BB,67,Sabine Veenema,info@veenemamakelaardij.nl,NVM,Realworks,04-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2161,61733,Minor Makelaardij,Den Haag,Zuid-Holland,2571EK,397,Arash,info@minormakelaardij.nl,Onafhankelijk,Direct,06-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,IAV,,,,Ja,,,,,,,
2162,50437,Immo de Nijs,Cadzand,Zeeland,4506JJ,24,Jan de Nijs,contact@denijs.info,VBO,Kolibri,06-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja DvD,4-9-2018,http://www.florismakelaars.nl/,https://www.pararius.nl/koopwoningen/,
2163,62088,Linda Jansen Makelaardij,Grootebroek,Noord-Holland,1613JW,2 A,,info@lindajansen.nl,VBO,Kolibri,06-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2164,49783,Makelaarskantoor M. Bouwman,Ommen,Overijssel,7731EH,54,Martin Bouwman,info@bouwmanmakelaardij.nl,VastgoedPRo,Skarabee,06-08-2018,aug.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2165,49839,Pat Makelaardij,Schoonebeek,Drenthe,7761BS,9,Ruud Pat,info@patmakelaardij.nl,VBO,Realworks,06-08-2018,aug.-2018,Nee,Sales,Philip,Jelle,✓,Ja gedeeltelijk,,Ja nog niet compleet,Aangemeld,,,,,,,,
2166,54463,MRE Makelaars,Eindhoven,Noord-Brabant,5611KR,54,HJ Schipper,info@mremakelaars.nl,NVM,Realworks,06-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2167,55711,Floris Makelaars,Den Bosch,Noord-Brabant,5211BH,97,Peter van der Heijden,info@florismakelaars.nl,NVM,Realworks,06-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2168,61981,Best Intermediair Vastgoed Makelaardij,Leende,Noord-Brabant,5595CB,nan,Francis,info@bivastgoed.nl,Onafhankelijk,Kolibri,07-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2169,49566,Bol Makelaars & Taxateurs,Oosterhout (nb),Noord-Brabant,4901ZB,70-80,Marjon Stoffelen,info@bolmakelaars.nl,NVM,Goes&Roos,07-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2170,55849,Nieuwdorp Makelaardij,Zaltbommel,Noord-Brabant,5301AP,35,Michael Nieuwdorp,info@nieuwdorp.nl,NVM,Yes-Co,07-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja gedeeltelijk,Ja,Ja nog niet compleet,Aangemeld,,,,,,,,
2171,55579,Deltam Makelaardij,Amsterdam,Noord-Holland,1076LP,25,Frenk Bartels,info@deltam.nl,NVM,Goes&Roos,07-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2172,50248,Frans Sanders Makelaardij,Almelo,Overijssel,7602AK,126,Carolien Hummels,info@franssanders.nl,VastgoedPRo,Realworks,07-08-2018,aug.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2173,51358,Gevaert Nieuwegein Makelaarij,Nieuwegein,Utrecht,3431HR,nan,Eric,info@gevaertmakelaars.nl,NVM,Realworks,07-08-2018,aug.-2018,Nee,Sales,JP,JP,IAV,IAV,,,,,,,,,,,
2174,49090,Makelaardij Minerva,Groningen,Groningen,9731ML,35,Rene Bannink,info@makelaardij-minerva.nl,Onafhankelijk,Pararius Office,08-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,,,,,,,,,
2175,48969,Drenth Makelaars,Amersfoort,Utrecht,3811NG,39-41,Sander van Dronkelaar,amersfoort@drenthmakelaars.nl,NVM,Realworks,08-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2176,52602,Rademakelaars,Lelystad,Flevoland,8200AE,215,Eric Rademaker,info@rademakelaars.nl,Onafhankelijk,Skarabee,09-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,Ja,Ja DvD,16-8-2018,http://www.rademakelaars.nl/,https://www.pararius.nl/,
2177,62096,De Huizenpraktijk,Zundert,Noord-Brabant,4715RN,nan,Danny,info@backx-assurantien.nl,Onafhankelijk,Pyber,09-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,IAV,IAV,,,,,,,,,,,
2178,48980,t Goeie Huys Makelaardij Brielle/Spijkenisse,Brielle,Zuid-Holland,3231AR,17,Maurice v/d Linden,info@goeiehuys.nl,VBO,Realworks,09-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2179,52605,Meederemakelaars.nl,Helmond,Noord-Brabant,5707GT,nan,Pieter van der Straten,info@meerderemakelaars.nl,Onafhankelijk,Skarabee,10-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2180,62094,Boost Vastgoed Makelaardij,Prinsenbeek,Noord-Brabant,4841NS,nan,Joost Baars,info@boostvastgoed.nl,Onafhankelijk,Pararius Office,10-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2181,53826,AB Wonen,Lelystad,Flevoland,8224BS,nan,Tamara,lelystad@abwonen.nl,NVM,Realworks,10-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja geen aanbod,,,,,,,,,,,
2182,62097,Doen NVM Makelaars Leiden,Leiden,Zuid-Holland,2324ER,9e,Paul Rats,paul@doenmakelaars.com,NVM,Goes&Roos,13-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2183,50503,De Keujer Makelaardij,Markelo,Overijssel,7475BD,14a,Robert Pullen,info@dekeujer.nl,NVM,Realworks,13-08-2018,aug.-2018,Nee,Sales,Philip,Jelle,✓,Ja geen aanbod,,,,,,,,,,,
2184,48918,Franke Makelaars,Velp (gld),Gelderland,6881TC,61,Sandra van der Aa,info@frankemakelaars.nl,NVM,Realworks,13-08-2018,aug.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,Ja,Ja DvD,4-9-2018,https://www.frankemakelaars.nl/,https://www.pararius.nl/makelaars/velp-ge/franke-makelaars,
2185,49863,Bezuijen Bemiddeling,Ouddorp (ZH),Zuid-Holland,3253LH,32,Floris,info@bezuijenbemiddeling.nl,Onafhankelijk,Realworks,13-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Verstuurd,,,,,,,,
2186,49848,Rosendaal Makelaars,s heerenberg,Gelderland,7041JE,75,Sjoerd Rosendaal,info@rosendaalmakelaars.nl,NVM,Realworks,14-08-2018,aug.-2018,Nee,Sales,Philip,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,2,Ja,Ja DvD,5-12-2018,https://www.rosendaalmakelaars.nl/,https://www.pararius.nl/makelaars/s-heerenberg/rosendaal-makelaardij,
2187,61474,Fiona Makelaardij,Rotterdam,Zuid-Holland,3026CL,40A,Fiona,info@fionamakelaardij.nl,Onafhankelijk,Venum,14-08-2018,aug.-2018,Nee,Sales,JP,JP,IAV,IAV,,,,,,,,,,,
2188,62093,Key Makelaardij,Heerjansdam,Zuid-Holland,2995XP,34,Petra Windmeijer,info@keymakelaardij.nl,VBO,Kolibri,14-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2189,61523,Househunting Amersfoort,Amersfoort,Utrecht,1403BB,74,Coen Alleman,c.alleman@househunting.nl,Onafhankelijk,Kolibri,14-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,IAV,IAV,,,,,,,,,,,
2190,54841,Vrieling Makelaars,Mijnsheerenland,Zuid-Holland,3271BX,35,Bart Vrieling,info@vrielingmakelaars.nl,NVM,Realworks,14-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2191,49517,Heemborgh Makelaars Nieuw Vennep,Nieuw Vennep,Zuid-Holland,2153LT,1334a,Hans Hogers,nieuw-vennep@heemborgh.nl,NVM,Realworks,14-08-2018,aug.-2018,Nee,Sales,JP,JP,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
2192,62101,HJ Makelaardij,Utrecht,Utrecht,3533JH,59,Willem den Hartog Jager,willemdhj@gmail.com,Onafhankelijk,Realworks,14-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,IAV,IAV,,,,,,,,,,,
2193,55781,De Plaatselijke Makelaar Rob van de Laar,Sint Oedenrode,Noord-Brabant,5492BN,8,Rob van de Laar,info@dpmrobvandelaar.nl,NVM,Goes&Roos,15-08-2018,aug.-2018,Nee,Sales,Jelle,Jelle,✓,Ja compleet,Ja,Ja actief en compleet,Aangemeld,,,,,,,,
